ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Customer_Tenure,Family_Size,Total_Spend
5184,1995,Graduation,-0.812645614007491,0,0,2014-03-26,0.5470985632312643,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.2804076849834962,-1.2751986462038936,-0.9654386833823129
8492,1978,Graduation,1.1894348230173266,0,0,2013-11-09,-0.8355375321619676,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,-0.6025089509290542,-1.2751986462038936,1.4964382309931006
11188,1957,Graduation,-1.2431523103002478,1,1,2014-02-25,1.2038507085430494,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.1369108726654027,1.390633884332676,-0.8549054341654575
1212,1973,Graduation,0.07572735907069181,1,0,2013-08-13,-1.4577237750889218,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.16707034803277024,0.05771761906439125,0.5636045974508521
9097,1956,Graduation,-0.2574679644427335,0,1,2013-11-03,-0.5244444106984903,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.5728199552770348,0.05771761906439125,-0.4295198993005902
10473,1956,PhD,1.3171621618578777,0,1,2012-09-10,-0.3861808011591672,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,1,4,False,False,False,False,False,False,True,False,1.500461574422317,0.05771761906439125,-0.11969185225334429
9984,1981,2n Cycle,0.24787088173808064,1,1,2013-03-27,-0.8355375321619676,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,1,1,False,False,False,True,False,False,False,False,0.5207247179056783,1.390633884332676,0.20855840299671083
5527,1987,Graduation,-1.423429762303295,1,0,2013-02-13,-0.8355375321619676,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.7285476874698138,0.05771761906439125,-0.9068225663733744
6374,1954,PhD,-0.7088270977596328,0,1,2013-05-17,0.028610027458802336,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.2683682548635137,0.05771761906439125,-0.5065582245123378
7453,1954,Graduation,-0.748264330902219,0,1,2013-02-02,-0.10965358208052084,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,0.7829775128318492,0.05771761906439125,-0.18668170026355962
8952,1953,Master,0.7029765522035256,0,1,2012-11-05,1.618641537161019,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.2233642816701364,0.05771761906439125,0.4346491400311876
241,1952,Graduation,1.6038708468044796,0,0,2013-05-12,0.2705713441526179,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,2,False,False,False,False,False,True,False,False,0.29310908457352985,-1.2751986462038936,1.6320926732137866
8975,1968,Graduation,-1.5673756632737348,1,1,2014-01-26,-0.07508767969569005,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.9884658944053059,1.390633884332676,-0.8884003581705652
6119,1963,PhD,-0.71839062679671,1,1,2013-05-10,0.09774183222846393,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,0.3030054164575363,1.390633884332676,-0.9754871605838451
5236,1979,Graduation,1.2944857528008906,0,1,2012-08-25,-0.6627080202378136,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,2,False,False,False,False,False,True,False,False,1.5796322294943688,0.05771761906439125,2.670435317372124
5723,1976,PhD,-0.10459938947378368,0,1,2014-01-11,0.4779667584616027,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-0.9142434052752575,0.05771761906439125,-0.8096872867585622
1710,1978,Graduation,-1.0421703108973428,1,0,2013-03-07,0.06317592984363313,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.6196880367457428,0.05771761906439125,-0.5367036561169347
1970,1968,Master,-0.8506532474486584,0,1,2012-09-10,-1.2157624583951063,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,1.500461574422317,0.05771761906439125,-0.8314589873618822
5313,1971,Master,-0.64641767631149,1,1,2014-04-18,-1.0083670440861214,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.3942155016495705,1.390633884332676,-0.9302690131769498
10634,1951,Master,0.3994577466298964,0,0,2014-04-19,0.23600544176778712,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.3991636675915737,-1.2751986462038936,-0.32401088868450106
7010,1965,2n Cycle,0.9669595315517121,0,0,2014-04-07,-0.2824830940046748,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.3397856762875349,-1.2751986462038936,1.2787212249599007
8562,1969,Graduation,0.14079879375595908,0,0,2013-05-28,0.7890598799250799,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.2139384295014782,-1.2751986462038936,-0.6087177427279162
3158,1973,Graduation,-0.9370700845723505,1,0,2013-01-03,-1.6651191893979067,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.9314224910919461,0.05771761906439125,-0.9386427441782267
4436,1976,Graduation,-1.5345441666825317,0,0,2013-02-20,-0.766405727392306,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.6939105258757912,-1.2751986462038936,-0.7745176165531992
5287,1973,Graduation,-0.8058919878318231,1,0,2014-06-19,0.9618893918492338,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.7010017900537704,0.05771761906439125,-0.8716528961680113
2445,1974,PhD,-1.127354734485329,1,0,2013-07-07,1.3075484156975417,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.01601179182134915,0.05771761906439125,-0.8984488353720975
6059,1953,PhD,0.6504757355824577,1,2,2013-03-04,1.100153001388557,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,4,False,False,False,False,False,True,False,False,0.6345325345717525,2.7235501496009613,1.196658661147387
4550,1966,Master,-0.8747592562070643,0,1,2014-06-24,0.06317592984363313,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-1.7257426197637866,0.05771761906439125,-0.8850508657700544
4240,1978,Graduation,-1.6742998616315716,1,0,2012-11-03,1.0310211966188954,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.2332606135541428,0.05771761906439125,-0.9068225663733744
8911,1967,PhD,0.2470328405338007,0,1,2013-04-08,-1.3194601655495988,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.46134672660163956,0.05771761906439125,0.1717139865910924
3706,1978,Graduation,-1.117150350409685,1,0,2013-08-21,0.16687363699812552,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,-0.20665567556879605,0.05771761906439125,-0.8465317031641806
3628,1987,Basic,-1.7880269827065047,1,0,2013-01-29,1.5149438300065265,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,0.8027701765998622,0.05771761906439125,-0.869978149967756
10175,1958,PhD,-0.9433307453337361,0,1,2013-08-01,-1.6996850917827375,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-0.10769235672873152,0.05771761906439125,-0.9671134295825682
8985,1964,2n Cycle,0.838394151506881,0,1,2012-11-04,0.16687363699812552,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.2283124476121396,0.05771761906439125,1.0241598025210825
5204,1971,Graduation,1.1451172322733454,0,0,2013-06-29,-0.9738011417012907,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,2,False,False,False,False,False,True,False,False,0.05559711935737496,-1.2751986462038936,1.4428463525849282
9220,1971,Graduation,1.9911444762646762,0,0,2013-01-17,0.3051372465374487,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,0.8621481679039009,-1.2751986462038936,2.2919426761144077
9888,1969,Graduation,0.8570775407081812,0,0,2014-06-25,-1.595987384628245,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.7306907857057898,-1.2751986462038936,0.8231902584904365
5263,1977,2n Cycle,-0.9983949821090721,1,0,2013-01-22,1.7223392443155112,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,0.8374073381938848,0.05771761906439125,-0.9118468049741406
1020,1973,Graduation,1.394311249193062,0,0,2014-05-12,0.7199280751554182,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.5129714842576478,-1.2751986462038936,1.2837454635606669
9503,1980,Graduation,-1.1455451582723468,0,0,2012-08-29,0.5470985632312643,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.5598395657263557,-1.2751986462038936,-0.4797622853082517
10613,1958,PhD,-0.6889112950226267,1,1,2014-02-26,-0.17878538685018244,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.141859038607406,1.390633884332676,-0.9001235815723528
67,1972,Master,-0.24085502998141906,1,1,2013-09-18,-1.4922896774737526,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,-0.34520432194488637,1.390633884332676,-0.8498811955646914
6019,1971,PhD,-0.6991649756396991,1,0,2014-03-30,-1.3885919703192602,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,4,False,False,False,True,False,False,False,False,-1.300200348751509,0.05771761906439125,-0.8833761195697991
5863,1953,Graduation,-0.1777554569532811,0,1,2013-05-29,1.5840756347761882,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.20899026355947498,0.05771761906439125,0.09300091517908939
3717,1959,Graduation,0.48661403187501195,0,1,2014-04-23,0.7199280751554182,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.4189563313595865,0.05771761906439125,0.17506347899160318
6730,1954,Graduation,-0.6068818500860474,1,1,2012-11-03,1.4803779276216957,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,2,False,False,False,True,False,False,False,False,1.2332606135541428,1.390633884332676,-0.9135215511743959
10749,1991,Graduation,-2.1335957381184163,0,0,2012-09-18,0.4434008560767719,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.4608762468862913,-1.2751986462038936,-0.7058530223427284
4998,1962,Graduation,1.2211817956971085,0,0,2014-05-23,1.2384166109278802,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,-1.5674013096196833,-1.2751986462038936,0.7260549788756243
6287,1986,Graduation,-0.8173780819846014,1,0,2013-07-30,-1.630553287013076,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,2,False,False,False,False,False,True,False,False,-0.09779602484472506,0.05771761906439125,-0.9436669827789929
5985,1965,Master,-0.8942806866126445,0,1,2012-10-13,-1.6996850917827375,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,1.3371720983362108,0.05771761906439125,-0.7996388095570299
4754,1966,Master,-0.8737240288370713,0,1,2013-09-25,1.445812025236865,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.37984148353890895,0.05771761906439125,-0.7996388095570299
4002,1960,PhD,1.268309289302499,0,1,2013-10-13,-1.595987384628245,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.46890847049496703,0.05771761906439125,0.8767821368986087
8870,1984,Graduation,-0.7943073005961884,1,0,2012-11-13,0.6507962703857566,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,2,False,False,False,False,False,True,False,False,1.1837789541341106,0.05771761906439125,-0.17160898446126116
966,1966,Graduation,-0.3342226794464919,0,1,2013-07-05,1.6877733419306804,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.025908123705355602,0.05771761906439125,0.15329177838828317
4767,1965,2n Cycle,0.9669595315517121,0,0,2014-04-07,-0.2824830940046748,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.3397856762875349,-1.2751986462038936,1.2787212249599007
9725,1966,PhD,-1.1113826550625816,1,1,2014-06-05,-1.1466306536254447,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.6317274668657253,1.390633884332676,-0.983860891585122
4475,1949,PhD,0.876944046903759,0,0,2013-02-16,1.1347189037733878,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.7137031896438041,-1.2751986462038936,3.0824228826349485
5740,1970,2n Cycle,-1.2496594537687746,1,1,2013-02-14,-1.6651191893979067,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,1,False,False,True,False,False,False,False,False,0.7235995215278106,1.390633884332676,-0.9101720587738852
5731,1983,Master,-1.1934120999991609,1,0,2013-04-05,0.5125326608464335,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,0.4761912244276492,0.05771761906439125,-0.9419922365787374
7290,1985,Graduation,0.9507902659632518,0,0,2012-10-05,0.6507962703857566,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.3767574258722364,-1.2751986462038936,0.6171964758590244
3846,1974,Graduation,-0.43143545914296694,0,1,2012-08-29,1.6877733419306804,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.5598395657263557,0.05771761906439125,-0.5517763719192331
8104,1951,PhD,0.09874884391767651,0,0,2013-08-09,-0.593576215468152,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.14727768426475732,-1.2751986462038936,-0.5383784023171901
4507,1952,Graduation,1.0312422215741277,0,0,2012-11-27,1.3075484156975417,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.1145046309460656,-1.2751986462038936,1.0894749043310423
11013,1987,Graduation,0.8033443105514075,0,0,2013-03-31,1.2038507085430494,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.5009320541376654,-1.2751986462038936,0.5669540898513629
4491,1949,Master,0.5686927733530195,1,1,2012-10-01,-1.595987384628245,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.3965500896402494,1.390633884332676,0.9688931779126548
3759,1958,Graduation,0.6845889422507948,0,2,2013-07-25,-0.5244444106984903,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.07305519513470893,1.390633884332676,0.930374015306781
1162,1987,PhD,-0.4588936327184926,0,0,2013-01-10,-0.9046693369316291,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,0.8967853294979234,-1.2751986462038936,0.08965142277857863
2055,1973,PhD,-0.7615743970878418,1,1,2014-05-19,-0.420746703543998,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-1.5476086458516705,1.390633884332676,-0.9218952821756728
10766,1964,PhD,0.7008568009221116,0,1,2014-04-11,-0.9392352393164599,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.359578340055548,0.05771761906439125,-0.15653626865896272
4415,1961,Graduation,-1.6982086842242645,1,1,2012-09-12,-1.0429329464709522,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.4905652425383107,1.390633884332676,-0.9403174903784821
3005,1992,Graduation,1.5882931397131579,0,0,2014-05-01,-1.4577237750889218,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,2,False,False,False,False,True,False,False,False,-1.4585416588956124,-1.2751986462038936,1.7593733844331958
2223,1965,2n Cycle,0.6343064699939973,0,1,2012-08-03,0.09774183222846393,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,1.6884918802184397,0.05771761906439125,2.0541287156781434
4817,1956,Graduation,-1.4298383126889653,0,0,2012-08-04,1.445812025236865,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,1.6835437142764365,-1.2751986462038936,-0.9738124143835898
2875,1978,Graduation,0.774653723440176,0,0,2014-03-04,1.5149438300065265,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,2,False,False,False,True,False,False,False,False,-1.1715480342594253,-1.2751986462038936,0.5133622114431906
10536,1971,PhD,-0.9078865320468367,1,0,2014-05-25,0.9964552942340646,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.57729764150369,0.05771761906439125,-0.926919520776439
11112,1966,Graduation,0.956557961310355,0,1,2012-12-03,-0.9046693369316291,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.0848156352940461,0.05771761906439125,1.4696422917890144
3807,1955,Graduation,0.42474687238257985,0,1,2012-11-30,1.1692848061582186,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.0996601331200557,0.05771761906439125,0.27889774340743695
9197,1953,Graduation,-0.5711911540920068,0,1,2014-02-24,1.4803779276216957,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.1319627067233995,0.05771761906439125,-0.9252447745761836
10832,1958,Graduation,-0.23163657673433954,0,0,2013-07-18,-1.5614214822434143,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.03841803354068634,-1.2751986462038936,-0.22185137046892267
6421,1961,Graduation,1.8258531728558116,0,0,2013-07-03,-0.593576215468152,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,0.03580445558936206,-1.2751986462038936,2.5398051137522044
4207,1981,PhD,1.76788044013621,0,0,2013-05-01,-0.766405727392306,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,4,False,False,False,True,False,False,False,False,0.34753890993556535,-1.2751986462038936,1.1698627219433009
577,1976,2n Cycle,-1.2029263324948098,1,1,2013-08-20,-1.3540260679344294,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.20170750962679282,1.390633884332676,-0.9671134295825682
10855,1968,Master,-0.06383114971263518,1,0,2014-01-22,-1.3885919703192602,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,-0.9686732306372929,0.05771761906439125,-0.3407583506870549
3081,1978,PhD,-0.5075000225667301,1,0,2013-04-22,0.5470985632312643,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.3920724034135944,0.05771761906439125,-0.970462921983079
3535,1965,Graduation,0.7387165447389944,0,0,2014-03-17,0.6507962703857566,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.2358741915054672,-1.2751986462038936,0.615521729658769
247,1971,Graduation,-0.7194258541667028,1,0,2012-11-17,-1.1466306536254447,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.1639862903660978,0.05771761906439125,-0.4060734524970148
8707,1956,Graduation,1.387557623017394,0,0,2012-08-22,-1.284894263164768,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.5944767273203784,-1.2751986462038936,1.3423615805696054
9523,1982,Graduation,-0.5338736722308347,1,0,2013-08-17,1.5840756347761882,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.18686301180078313,0.05771761906439125,-0.9788366529843558
6072,1970,Master,1.184899541205929,0,0,2013-02-02,-1.1466306536254447,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,3,False,False,False,False,True,False,False,False,0.7829775128318492,-1.2751986462038936,2.4912374739447984
6295,1977,Graduation,0.14415095857307889,0,1,2013-02-04,-0.10965358208052084,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.7730811809478428,0.05771761906439125,0.6389681764623444
10914,1970,Graduation,-1.3381960421738806,1,1,2013-10-12,-1.595987384628245,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.46396030455296383,1.390633884332676,-0.9754871605838451
1509,1958,PhD,1.6342375163242708,0,0,2013-01-04,1.0655870990037262,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,4,False,False,False,False,False,True,False,False,0.9264743251499429,-1.2751986462038936,-0.1280655832546212
5577,1983,Graduation,-0.3713429751419512,1,0,2014-05-03,0.9618893918492338,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.4684379907796188,0.05771761906439125,-0.9654386833823129
7348,1958,PhD,1.0047699788271667,0,0,2014-03-17,-1.6996850917827375,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,-1.2358741915054672,-1.2751986462038936,0.9923396247162302
1127,1973,PhD,1.7024639296609452,0,0,2014-05-29,0.4434008560767719,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5970903052717027,-1.2751986462038936,2.2751952141118537
1833,1974,PhD,-0.5974169141318267,1,0,2014-04-26,1.445812025236865,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-1.4338008291855961,0.05771761906439125,-0.7812166013542207
4944,1959,Graduation,0.9887978994044192,0,0,2013-08-23,-0.8701034345467984,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.2165520074528025,-1.2751986462038936,0.29731995161024616
9080,1972,PhD,-0.6275863974859052,1,1,2013-06-22,-1.630553287013076,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,0.09023428095139754,1.390633884332676,-0.8817013733695437
6466,1965,PhD,0.2921884724820619,1,1,2014-03-12,-0.9392352393164599,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.211133361795451,1.390633884332676,-0.8013135557572852
9964,1979,Graduation,0.5184103010962221,0,1,2013-08-07,0.23600544176778712,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.1373813523807509,0.05771761906439125,-0.29386545707990414
4790,1958,Graduation,1.404663522892991,0,1,2014-06-02,0.16687363699812552,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-1.6168829690397157,0.05771761906439125,0.449721855833486
10245,1986,2n Cycle,1.4592347942540447,0,0,2012-10-31,0.754493977540249,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,1.2481051113801527,-1.2751986462038936,0.2621502814048831
1109,1982,Master,-1.1692567946993269,1,0,2013-04-23,-0.3861808011591672,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.38712423747159114,0.05771761906439125,-0.983860891585122
6001,1979,Graduation,0.2694627668836466,0,1,2013-01-02,0.4434008560767719,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.9363706570339493,0.05771761906439125,0.5652793436511074
5538,1975,Graduation,1.603131398683056,0,0,2013-10-08,0.9964552942340646,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,2,False,False,True,False,False,False,False,False,-0.4441676407849509,-1.2751986462038936,2.114419578887337
10552,1979,2n Cycle,0.14301713812022954,0,1,2013-05-20,-1.077498848855783,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,0.253523757037504,0.05771761906439125,-0.389325990494461
1545,1986,Graduation,-0.6310371553858815,1,0,2013-08-02,1.5840756347761882,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.11264052267073474,0.05771761906439125,-0.2620452792750519
7409,1970,Graduation,0.09258677623914742,1,0,2013-10-26,0.5816644656160951,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.533234627741009,0.05771761906439125,-0.5568006105199993
4444,1972,Graduation,-1.0493183094044365,1,0,2014-03-24,-0.7318398250074751,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.2705113530994898,0.05771761906439125,-0.9017983277726083
146,1960,PhD,1.2194071202056922,0,0,2013-11-15,0.9964552942340646,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,4,False,False,False,False,True,False,False,False,-0.6321979465810735,-1.2751986462038936,1.2117313769496854
6271,1952,PhD,-0.02163331025006792,0,1,2014-06-19,-1.2503283607799371,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.7010017900537704,0.05771761906439125,-0.8984488353720975
