ID,Cluster,Income,Customer_Tenure,Total_Spend,Family_Size,Recency,Education_encoded,Marital_Single,Marital_Married,MntWines,NumWebVisitsMonth,Segment_0,Segment_1,Segment_2,Segment_3,Segment_4,Response_Probability,Response,Segment
7488,0,0.6350459181154209,0.8374073381938848,0.3777077692225045,0.0577176190643912,-0.6627080202378136,3,True,False,420,3,True,False,False,False,False,0.06,0,Segment 1
195,4,-0.6162481929574116,1.5746840635523656,-0.5919702807253624,0.0577176190643912,-0.9738011417012908,2,True,False,125,8,False,False,False,False,True,0.78,1,Segment 5
635,0,0.2895757557863656,0.560310045441704,0.0176373361675971,1.390633884332676,0.0631759298436331,3,False,True,464,8,True,False,False,False,False,0.08,0,Segment 1
7527,1,-1.3586541068665972,1.1441936265980848,-0.8766771347687775,0.0577176190643912,1.6532074395458498,3,False,False,6,8,False,True,False,False,False,0.05,0,Segment 2
10319,1,0.7391602136118485,0.6642215302237718,1.1497657675402362,0.0577176190643912,0.2360054417677871,2,False,True,1090,8,False,True,False,False,False,0.19,0,Segment 2
2296,2,-0.6872352126140668,-0.7855910907831736,-0.9537154599805252,0.0577176190643912,-1.5614214822434145,3,False,True,3,6,False,False,True,False,False,0.06,0,Segment 3
10637,2,-0.5180494824323719,0.9413188229759524,-0.8381579721629037,2.7235501496009613,0.9618893918492338,2,False,True,24,7,False,False,True,False,False,0.02,0,Segment 3
2931,4,1.0124602392899709,1.4460317490602816,0.9923396247162302,-1.2751986462038936,1.5840756347761882,2,False,False,737,3,False,False,False,False,True,0.13,0,Segment 5
907,3,-0.2543622823327548,-0.7014722697691187,-0.3976997214957379,0.0577176190643912,-0.4553126059288288,2,False,True,254,5,False,False,False,True,False,0.04,0,Segment 4
3698,0,1.3496485826590832,1.6588028845664204,2.56325156055578,-1.2751986462038936,-1.2503283607799371,2,False,False,817,2,True,False,False,False,False,0.81,1,Segment 1
9516,2,-0.1080008508323317,1.6142693910883914,1.0543052341256791,-1.2751986462038936,1.411246122852034,1,False,False,620,7,False,False,True,False,False,0.71,1,Segment 3
679,3,-0.6741716291355851,1.4509799150022848,-0.940317490378482,1.390633884332676,-0.0059558749260284,4,False,True,13,9,False,False,False,True,False,0.0863664974210187,0,Segment 4
7384,3,-0.5689728097277365,-0.053262531366696,-0.1917059388643257,-1.2751986462038936,-1.077498848855783,3,False,False,113,8,False,False,False,True,False,0.1179963898916967,0,Segment 4
5043,2,-1.1984896437662689,1.2233642816701364,-0.2771179950773503,-1.2751986462038936,1.3766802204672033,0,False,True,7,7,False,False,True,False,False,0.09,0,Segment 3
5267,3,-0.85395611572435,0.5850508751517202,-0.9302690131769498,0.0577176190643912,-0.2133512892350132,2,False,False,16,7,False,False,False,True,False,0.0680412241797419,0,Segment 4
339,4,0.2850404739749682,1.1342972947140784,-0.1732837306615165,0.0577176190643912,1.1347189037733878,4,False,True,462,7,False,False,False,False,True,0.69,1,Segment 5
2516,3,-0.2207420410787001,0.1595086041394427,-0.8733276423682668,1.390633884332676,1.2038507085430494,1,False,True,22,4,False,False,False,True,False,0.0,0,Segment 4
9010,3,1.569708343594714,0.7433921852958234,2.9249967398109424,-1.2751986462038936,1.0655870990037262,3,False,True,968,2,False,False,False,True,False,0.79,1,Segment 4
378,1,0.0602482450622267,0.951215154859959,0.3257906370145876,-1.2751986462038936,0.6507962703857566,2,False,True,283,6,False,True,False,False,False,0.05,0,Segment 2
4808,3,-1.752484176336749,-0.2808781646988444,-0.9754871605838452,-1.2751986462038936,-1.284894263164768,2,False,True,1,7,False,False,False,True,False,0.02,0,Segment 4
5068,3,-1.4051900419748489,-0.1027441907867282,-0.9604144447815468,0.0577176190643912,0.8927575870795722,2,True,False,14,9,False,False,False,True,False,0.01,0,Segment 4
7628,2,-0.4071322642188482,-1.2408223574474704,-0.8766771347687775,0.0577176190643912,-1.3540260679344294,1,False,True,30,5,False,False,True,False,False,0.06,0,Segment 3
7128,3,-0.4097449809145445,-0.7410575973051445,-0.9788366529843558,1.390633884332676,1.445812025236865,4,True,False,4,7,False,False,False,True,False,0.02,0,Segment 4
2811,4,-0.1178601591179783,-1.364526505997551,-0.9001235815723528,1.390633884332676,-0.9738011417012908,4,True,False,52,4,False,False,False,False,True,0.01,0,Segment 5
3551,4,0.430070898856829,-1.2952521828095058,-0.6723580983376207,0.0577176190643912,-0.7318398250074751,3,False,False,62,2,False,False,False,False,True,0.02,0,Segment 5
1663,3,-0.8511462128629408,-0.5282864617990057,-0.9218952821756728,0.0577176190643912,1.6532074395458498,4,False,False,20,9,False,False,False,True,False,0.0377978320438426,0,Segment 4
5543,4,0.3205339838032957,0.0803379490673911,0.3391886066166307,0.0577176190643912,-0.0059558749260284,2,False,False,545,5,False,False,False,False,True,0.0,0,Segment 5
1577,1,1.3438315907705516,-1.1072218770133833,1.9034015576551584,-1.2751986462038936,-1.2157624583951063,2,False,True,558,1,False,True,False,False,False,0.248568665377176,0,Segment 2
10641,2,-2.159624311992524,0.9660596526859686,-0.9084973125736298,1.390633884332676,-1.5268555798585834,2,True,False,6,6,False,False,True,False,False,0.09,0,Segment 3
6024,3,2.123456393458053,0.6345325345717525,2.851307906999706,-1.2751986462038936,0.4434008560767719,2,False,False,1111,2,False,False,False,True,False,0.858568665377176,1,Segment 4
1878,4,-1.3882320317235368,-1.10227371107138,-0.9419922365787374,-1.2751986462038936,1.1692848061582186,1,False,True,4,7,False,False,False,False,True,0.0,0,Segment 5
3099,3,-0.3471383733006889,0.669169696165775,-0.4847865239090178,1.390633884332676,-0.0405217773108592,2,False,False,183,9,False,False,False,True,False,0.01,0,Segment 4
6055,2,1.0015657036343315,1.2431569454381493,1.1815859453450883,-1.2751986462038936,1.5495097323913574,2,False,True,546,3,False,False,True,False,False,0.03,0,Segment 3
5841,2,0.4725152210265373,0.0605452852993781,0.3894309926242922,0.0577176190643912,0.408834953691941,2,False,False,606,7,False,False,True,False,False,0.02,0,Segment 3
3972,3,-0.0546619930069838,0.4860875563116557,-0.332384619685778,1.390633884332676,0.7199280751554182,2,False,False,266,8,False,False,False,True,False,0.08,0,Segment 4
4394,4,1.4661856065954253,-1.5674013096196833,1.5098362005951436,-1.2751986462038936,-0.2133512892350132,4,False,True,1142,2,False,False,False,False,True,0.08,0,Segment 5
5758,2,0.6832579356322325,-0.9290879031012672,0.987315386115464,-1.2751986462038936,-0.9046693369316292,2,False,True,1074,6,False,False,True,False,False,0.28,0,Segment 3
6658,4,0.4219369695211705,-0.0582106973086992,0.995689117116741,0.0577176190643912,-0.420746703543998,2,False,False,771,6,False,False,False,False,True,0.06,0,Segment 5
4603,3,0.7091879164234829,-1.013206724115322,0.0946756613793447,0.0577176190643912,0.0286100274588023,4,False,True,371,4,False,False,False,True,False,0.0,0,Segment 4
8427,3,0.6678774147066239,1.1342972947140784,1.5751513024051036,-1.2751986462038936,0.9964552942340646,3,True,False,556,4,False,False,False,True,False,0.0,0,Segment 4
10260,4,-0.303954603009557,-0.2313965052788121,-0.4831117777087624,0.0577176190643912,0.8581916846947414,3,False,False,202,7,False,False,False,False,True,0.0,0,Segment 5
7143,3,1.1582794088346835,-0.5876644531030445,0.3693340382212276,0.0577176190643912,-1.2157624583951063,1,False,False,209,2,False,False,False,True,False,0.03,0,Segment 4
8789,3,0.3821053640471585,-0.9142434052752576,-0.5450773871182116,0.0577176190643912,0.9618893918492338,1,False,True,35,4,False,False,False,True,False,0.0,0,Segment 4
6197,4,-1.1866091772820648,0.4019687352976008,-0.9084973125736298,1.390633884332676,-0.3516148987743364,4,True,False,37,9,False,False,False,False,True,0.09,0,Segment 5
4554,0,-0.2119672567044746,-0.4095304791909283,-0.2536715482737749,0.0577176190643912,1.3766802204672033,2,False,False,171,4,True,False,False,False,False,0.0,0,Segment 1
4937,4,-0.2570735921113076,-1.6564682965757414,-0.9302690131769498,1.390633884332676,0.4434008560767719,1,False,True,12,7,False,False,False,False,True,0.0,0,Segment 5
1920,3,-0.5416625257764954,-0.0928478589027218,-0.8331337335621376,1.390633884332676,0.3397031489222795,2,False,True,44,7,False,False,False,True,False,0.02,0,Segment 4
8749,4,-0.6937916526240218,-1.0181548900573252,-0.9017983277726084,0.0577176190643912,0.6507962703857566,2,False,False,20,4,False,False,False,False,True,0.0,0,Segment 5
1650,4,1.5052284674065857,0.3920724034135944,1.747650161031408,-1.2751986462038936,-1.2503283607799371,3,False,True,779,3,False,False,False,False,True,0.18,0,Segment 5
10377,4,-0.2275942603372244,0.1694049360234491,-0.3390836044867995,0.0577176190643912,-0.420746703543998,3,False,False,170,6,False,False,False,False,True,0.01,0,Segment 5
9206,2,1.2853165960952393,-0.8944507415072446,0.873432644498098,0.0577176190643912,-0.4553126059288288,2,False,False,491,1,False,False,True,False,False,0.07,0,Segment 3
10971,2,-0.6672208167942043,1.5350987360163395,-0.2118028932673903,1.390633884332676,-0.7318398250074751,2,True,False,173,9,False,False,True,False,False,0.818568665377176,1,Segment 3
6398,3,-1.6226370862147836,-1.2952521828095058,-0.9202205359754176,0.0577176190643912,-1.630553287013076,0,False,True,7,8,False,False,False,True,False,0.24,0,Segment 4
9212,3,1.0608201464310674,0.7235995215278106,1.8062662780403465,0.0577176190643912,-1.112064751240614,3,False,True,1205,7,False,False,False,True,False,0.17,0,Segment 4
7937,2,-1.311181537471209,-1.3942155016495703,-0.9068225663733744,-1.2751986462038936,1.272982513312711,2,False,True,10,7,False,False,True,False,False,0.0,0,Segment 3
839,0,-0.2862078480953932,-0.3798414835389089,-0.7192509919447715,0.0577176190643912,0.1668736369981255,4,False,True,97,5,True,False,False,False,False,0.02,0,Segment 1
4246,2,-2.205963060935062,-0.7657984270151607,-0.3792775132929287,-1.2751986462038936,-1.630553287013076,3,True,False,67,17,False,False,True,False,False,0.17,0,Segment 3
158,3,1.0004811797229105,-0.6420942784650799,0.9990386095172518,-1.2751986462038936,-1.595987384628245,4,False,False,345,4,False,False,False,True,False,0.84,1,Segment 4
4832,4,-1.1863133980334954,-1.186392532085435,-0.8348084797623929,0.0577176190643912,1.2038507085430494,2,False,True,6,7,False,False,False,False,True,0.0,0,Segment 5
5621,3,-0.1260433849950649,1.040282141816017,-0.4747380467074855,1.390633884332676,-1.423157872704091,2,False,True,73,9,False,False,False,True,False,0.74,1,Segment 4
1945,2,0.9921007676801108,-0.3452043219448863,1.34068683436935,0.0577176190643912,-1.5614214822434145,2,False,True,711,4,False,False,True,False,False,0.02,0,Segment 3
5147,3,1.9488480437192528,-0.0928478589027218,1.380880743175479,-1.2751986462038936,0.2705713441526179,2,True,False,774,1,False,False,False,True,False,0.46,0,Segment 4
2535,3,1.8135290374987536,1.6142693910883914,0.4095279470273568,0.0577176190643912,-0.8701034345467984,3,False,True,163,9,False,False,False,True,False,0.717137330754352,1,Segment 4
11039,0,0.031508361409567,-0.3402561560028831,-0.4831117777087624,0.0577176190643912,0.0631759298436331,2,False,True,82,5,True,False,False,False,False,0.0,0,Segment 1
9495,4,1.0127560185385402,0.3129017483415427,0.9203255381052488,-1.2751986462038936,-0.6972739226226443,2,False,False,358,1,False,False,False,False,True,0.02,0,Segment 5
9635,3,-0.7607856524249901,-1.404111833533577,-0.7879155861552423,-1.2751986462038936,-1.2503283607799371,3,False,True,66,6,False,False,False,True,False,0.13,0,Segment 4
2173,4,-0.5550711850449748,-0.4837529683209767,-0.9503659675800143,0.0577176190643912,-0.9046693369316292,2,False,False,13,6,False,False,False,False,True,0.04,0,Segment 5
942,2,-0.5742475396605573,1.6637510505084236,-0.503208732111827,0.0577176190643912,-0.4553126059288288,2,True,False,139,9,False,False,True,False,False,0.8485686653771759,1,Segment 3
9386,3,-0.0582606405312448,-1.5970903052717027,-0.468039061906464,0.0577176190643912,1.3421143180823725,2,False,False,274,6,False,False,False,True,False,0.01,0,Segment 4
5510,3,-0.3966321008946346,1.1441936265980848,-0.2653947716755626,0.0577176190643912,-1.630553287013076,3,False,True,262,5,False,False,False,True,False,0.04,0,Segment 4
873,1,0.5686927733530195,1.3965500896402494,0.9688931779126548,1.390633884332676,-1.595987384628245,3,False,True,1099,8,False,True,False,False,False,0.78,1,Segment 2
2253,2,-1.5962141400092509,0.7137031896438041,-0.8616044189664791,-1.2751986462038936,-1.1811965560102755,2,False,True,32,6,False,False,True,False,False,0.02,0,Segment 3
5181,1,-1.328139547722521,0.5553618794997008,-0.9637639371820574,0.0577176190643912,0.3051372465374487,0,True,False,2,9,False,True,False,False,False,0.06,0,Segment 2
979,3,-0.8902876667569576,0.6939105258757912,-0.8163862715595838,0.0577176190643912,-1.3194601655495988,2,True,False,6,6,False,False,False,True,False,0.22,0,Segment 4
10390,4,-1.2039122633233743,0.7433921852958234,-0.9537154599805252,0.0577176190643912,-0.766405727392306,1,False,True,6,6,False,False,False,False,True,0.0,0,Segment 5
4698,0,-0.0571268200783955,0.100130612835404,-0.3173119038834795,-1.2751986462038936,-0.593576215468152,4,False,True,135,5,True,False,False,False,False,0.02,0,Segment 1
7793,2,0.530044284873285,-0.2561373349888283,0.3358391142161199,0.0577176190643912,-1.284894263164768,2,False,False,641,6,False,False,True,False,False,0.16,0,Segment 3
1745,4,1.695168041529567,0.3376425780515589,1.1949839149471315,-1.2751986462038936,1.3421143180823725,4,False,False,714,1,False,False,False,False,True,0.5,0,Segment 5
10590,4,1.243907501295524,0.5058802200796686,1.4796907689905467,-1.2751986462038936,1.445812025236865,4,False,False,794,2,False,False,False,False,True,0.09,0,Segment 5
5080,2,0.9467972461075648,-0.5084937980309928,1.1028728739330855,-1.2751986462038936,-1.284894263164768,2,True,False,420,2,False,False,True,False,False,0.77,1,Segment 3
8369,4,-1.6308203120918705,1.2085197838441268,-0.957064952381036,0.0577176190643912,-0.9738011417012908,2,False,False,1,8,False,False,False,False,True,0.05,0,Segment 5
5232,3,0.8789652051023166,-0.9934140603473092,-0.6237904585302146,0.0577176190643912,-0.9046693369316292,2,False,True,86,4,False,False,False,True,False,0.0,0,Segment 4
2407,4,0.8774863088594697,1.2035716179021236,1.6002724954089342,-1.2751986462038936,-1.3540260679344294,2,False,True,823,4,False,False,False,False,True,0.81,1,Segment 5
3834,1,0.9030219173192942,0.5702063773257106,0.4379986324316983,0.0577176190643912,-0.4898785083136596,2,True,False,231,5,False,True,False,False,False,0.08,0,Segment 2
7912,4,-0.649375468797184,0.3920724034135944,-0.8314589873618822,0.0577176190643912,0.6853621727705874,2,False,True,8,8,False,False,False,False,True,0.01,0,Segment 5
7712,2,0.5348753459332518,-1.4436971610696028,0.0578312449737263,-1.2751986462038936,0.6507962703857566,4,True,False,182,4,False,False,True,False,False,0.02,0,Segment 3
1065,3,1.4486360378469745,-0.8499172480292155,2.2082053661016383,-1.2751986462038936,1.2384166109278802,2,True,False,557,2,False,False,False,True,False,0.36,0,Segment 4
7275,2,-0.886984798481266,-0.424374977016938,-0.7845660937547314,1.390633884332676,-0.5244444106984903,3,True,False,79,6,False,False,True,False,False,0.02,0,Segment 3
1343,4,0.3571613140844727,1.4212909193502654,-0.022556572638532,1.390633884332676,0.2014395393829563,2,False,False,368,7,False,False,False,False,True,0.06,0,Segment 5
1384,2,-1.6786872538186843,-0.6717832741170994,-0.9001235815723528,0.0577176190643912,-1.3540260679344294,0,False,True,6,8,False,False,True,False,False,0.07,0,Segment 3
9967,4,0.0850444054006278,0.2040420976174717,-0.2553462944740303,1.390633884332676,-0.6627080202378136,2,False,False,160,8,False,False,False,False,True,0.15,0,Segment 5
6181,3,0.0440789794737663,1.7033363780444497,0.5686288360516183,-1.2751986462038936,-0.4553126059288288,1,False,False,488,6,False,False,False,True,False,0.0816531938984517,0,Segment 4
10507,3,0.4087747929598324,-0.0730551951347089,0.3308148756153538,0.0577176190643912,-1.2157624583951063,1,False,False,691,8,False,False,False,True,False,0.08,0,Segment 4
2674,4,1.1754839017931369,1.5301505700743363,0.9102770609037164,0.0577176190643912,1.0310211966188954,3,True,False,543,3,False,False,False,False,True,0.66,1,Segment 5
2698,2,-0.2111785120416229,-0.5926126190450477,-0.3089381728822026,0.0577176190643912,0.0977418322284639,2,True,False,254,6,False,False,True,False,False,0.0,0,Segment 3
3231,4,-0.6575093981328425,-0.6816796060011058,-0.9537154599805252,0.0577176190643912,1.6532074395458498,2,False,True,5,8,False,False,False,False,True,0.01,0,Segment 5
4096,0,-0.4916758327682674,-0.8350727502032058,-0.69078030654043,0.0577176190643912,-0.8701034345467984,3,False,False,112,7,True,False,False,False,False,0.08,0,Segment 1
10476,3,0.7866820795486649,-1.517919650199651,-0.5835965497240855,0.0577176190643912,-1.6996850917827375,2,False,True,134,2,False,False,False,True,False,0.02,0,Segment 4
5948,3,0.2972167197077416,-1.448645327011606,-0.6070429965276608,0.0577176190643912,1.618641537161019,2,True,False,143,5,False,False,False,True,False,0.0,0,Segment 4
9140,3,-0.0387392101256646,-0.8301245842612026,-0.8515559417649468,1.390633884332676,1.3766802204672033,1,False,False,51,6,False,False,False,True,False,0.0,0,Segment 4
10258,4,-0.7649758584463899,0.3227980802255492,-0.9453417289792484,2.7235501496009613,1.5495097323913574,3,True,False,27,8,False,False,False,False,True,0.01,0,Segment 5
5675,0,-0.0344011144799802,1.3817055918142396,-0.1783079692622827,0.0577176190643912,1.6877733419306804,4,False,False,459,6,True,False,False,False,False,0.16,0,Segment 1
4743,3,0.2431877103023985,0.6394807005137557,0.6222207144597905,0.0577176190643912,0.7890598799250799,4,False,True,689,6,False,False,False,True,False,0.08,0,Segment 4
8805,0,-0.1185503106979735,1.089763801236049,-0.3826270056934394,0.0577176190643912,-1.6651191893979067,2,True,False,283,8,True,False,False,False,False,0.09,0,Segment 1
1542,2,0.2432370068438267,-0.8548654139712187,-0.3407583506870549,2.7235501496009613,-0.8009716297771368,2,True,False,347,5,False,False,True,False,False,0.02,0,Segment 3
6770,1,-1.4766207305043582,-0.2017075096267928,-0.8900751043708206,0.0577176190643912,-1.5268555798585834,2,False,True,5,6,False,True,False,False,False,0.19,0,Segment 2
8773,4,0.3012590361048567,0.0753897831253878,-0.4646895695059532,0.0577176190643912,-0.93923523931646,3,False,False,280,7,False,False,False,False,True,0.06,0,Segment 5
10475,4,0.0035818706904731,0.4959838881956621,-0.4730633005072301,0.0577176190643912,-0.3516148987743364,3,False,False,187,5,False,False,False,False,True,0.03,0,Segment 5
10420,1,-0.2424818158485507,-1.4783343226636252,-0.6321641895314916,0.0577176190643912,0.2360054417677871,3,False,False,95,7,False,True,False,False,False,0.0,0,Segment 2
7514,1,0.1495242815887562,0.035804455589362,-0.7075277685429838,1.390633884332676,0.8581916846947414,1,False,False,84,6,False,True,False,False,False,0.0,0,Segment 2
2902,0,0.0035818706904731,1.5350987360163395,-0.9285942669766944,1.390633884332676,1.3075484156975417,2,False,False,19,5,True,False,False,False,False,0.0,0,Segment 1
4345,4,0.0035818706904731,-0.9191915712172608,-0.9687881757828236,1.390633884332676,-0.0059558749260284,1,True,False,5,7,False,False,False,False,True,0.01,0,Segment 5
793,3,-1.4992971395613452,1.3718092599302332,-0.9285942669766944,0.0577176190643912,-0.8701034345467984,2,False,True,18,9,False,False,False,True,False,0.0760644352587327,0,Segment 4
10909,4,2.022891448944458,-0.9340360690432704,2.176385188296786,-1.2751986462038936,-1.3885919703192602,2,False,True,992,1,False,False,False,False,True,0.148568665377176,0,Segment 5
3769,4,0.0035818706904731,-1.1616517023754187,-0.9336185055774604,0.0577176190643912,-1.112064751240614,4,False,False,25,7,False,False,False,False,True,0.01,0,Segment 5
8702,2,-1.2029263324948098,-0.2017075096267928,-0.9671134295825682,1.390633884332676,-1.3540260679344294,1,False,False,9,7,False,False,True,False,False,0.05,0,Segment 3
4791,3,-0.3127786839252107,1.020489478048004,-0.935293251777716,1.390633884332676,-0.4898785083136596,2,False,False,19,8,False,False,False,True,False,0.05,0,Segment 4
2963,3,1.192885580917303,-1.4634898248376156,1.4076766823795652,-1.2751986462038936,0.2360054417677871,2,False,False,709,3,False,False,False,True,False,0.04,0,Segment 4
8216,3,0.120882991018953,-0.4590121386109606,-0.4596653309051871,1.390633884332676,-1.4577237750889218,3,False,True,158,5,False,False,False,True,False,0.03,0,Segment 4
8140,4,-1.4112042200290933,-0.4194268110749348,-0.8448569569639253,0.0577176190643912,0.0631759298436331,2,False,False,10,4,False,False,False,False,True,0.03,0,Segment 5
10146,2,-0.6123537661845813,-1.1616517023754187,-0.9336185055774604,0.0577176190643912,-1.112064751240614,4,False,False,25,7,False,False,True,False,False,0.078568665377176,0,Segment 3
5289,4,-0.4757530498869482,1.2035716179021236,-0.8833761195697991,1.390633884332676,-0.6627080202378136,1,True,False,8,4,False,False,False,False,True,0.06,0,Segment 5
2587,1,-1.0607551070157866,-1.5278159820836577,-0.970462921983079,0.0577176190643912,-0.9738011417012908,4,False,True,14,5,False,True,False,False,False,0.1,0,Segment 2
4405,0,0.6214400726812286,-0.097796024844725,0.3174169060133107,1.390633884332676,-1.630553287013076,3,False,True,622,5,True,False,False,False,False,0.04,0,Segment 1
8663,1,-0.5576839017406711,-1.56245314367768,-0.9788366529843558,1.390633884332676,1.2384166109278802,2,False,False,11,6,False,True,False,False,False,0.05,0,Segment 2
2589,3,-1.2102222206261883,-1.0478438857093446,-0.905147820173119,0.0577176190643912,0.5470985632312643,2,False,False,25,6,False,False,False,True,False,0.0,0,Segment 4
3421,2,0.6177921286155393,0.3970205693555976,0.5167117038437014,0.0577176190643912,0.5125326608464335,3,False,False,635,6,False,False,True,False,False,0.01,0,Segment 3
10490,3,-0.0133021947486965,1.0501784737000237,-0.3055886804816918,1.390633884332676,-1.3194601655495988,4,False,True,100,7,False,False,False,True,False,0.41,0,Segment 4
4094,4,0.4552614315266559,1.5796322294943688,-0.5199561941143809,1.390633884332676,1.4803779276216955,2,False,True,201,6,False,False,False,False,True,0.0874957698815566,0,Segment 5
9958,0,0.7086949510092007,-1.2952521828095058,0.283921982008203,0.0577176190643912,0.1668736369981255,2,False,True,642,5,True,False,False,False,False,0.01,0,Segment 1
2534,2,-0.6700800161970418,-1.40905999947558,-0.6891055603401746,0.0577176190643912,-1.5614214822434145,2,False,True,97,7,False,False,True,False,False,0.11,0,Segment 3
4188,0,-0.7120806694938961,1.6390102207984074,-0.411097691097781,0.0577176190643912,0.1323077346132947,2,True,False,204,8,True,False,False,False,False,0.81,1,Segment 1
6613,3,-0.3351100171922001,1.342120264278214,0.2135826415974769,0.0577176190643912,-0.3516148987743364,3,False,True,513,8,False,False,False,True,False,0.05,0,Segment 4
10827,4,-0.7079890565553528,1.6686992164504268,-0.7594449007509007,1.390633884332676,-0.0059558749260284,4,False,True,88,9,False,False,False,False,True,0.07,0,Segment 5
5491,1,-0.1950585429945908,0.4465022287756298,-0.4697138081067193,0.0577176190643912,0.7199280751554182,3,False,False,172,7,False,True,False,False,False,0.01,0,Segment 2
8402,3,0.7778087020915829,-0.7905392567251768,0.3257906370145876,0.0577176190643912,-0.3170489963895056,3,False,True,329,4,False,False,False,True,False,0.01,0,Segment 4
8783,2,0.2827728330692694,1.5103579063063235,-0.2436230710722426,0.0577176190643912,-0.3170489963895056,2,False,True,296,3,False,False,True,False,False,0.048568665377176,0,Segment 3
10010,2,-0.7074960911410705,1.52025423819033,-0.7493964235493684,1.390633884332676,-0.2133512892350132,4,False,False,100,9,False,False,True,False,False,0.198568665377176,0,Segment 3
618,4,0.8912893404593748,1.411394587466259,0.3308148756153538,0.0577176190643912,-1.112064751240614,4,False,True,422,4,False,False,False,False,True,0.08,0,Segment 5
9121,2,1.420980678105736,0.253523757037504,1.8263632324434111,0.0577176190643912,-0.3170489963895056,2,False,True,1218,6,False,False,True,False,False,0.75,1,Segment 3
361,4,-0.4025969824074508,-1.10227371107138,-0.970462921983079,1.390633884332676,1.2038507085430494,3,False,True,5,7,False,False,False,False,True,0.0,0,Segment 5
4310,4,1.443410604455582,-0.9686732306372928,1.3875797279765008,-1.2751986462038936,-0.8355375321619676,2,False,True,507,1,False,False,False,False,True,0.1,0,Segment 5
2678,2,-0.8329557890759229,0.7285476874698138,-0.6539358901348116,0.0577176190643912,0.4434008560767719,2,True,False,52,9,False,False,True,False,False,0.07,0,Segment 3
6376,1,0.3070267314519599,0.1496122722554362,-0.0912211668490027,0.0577176190643912,1.1692848061582186,2,True,False,191,4,False,True,False,False,False,0.01,0,Segment 2
524,3,-1.4135704540176486,0.8670963338459041,-0.8431822107636698,-1.2751986462038936,-0.07508767969569,0,False,False,2,8,False,False,False,True,False,0.02,0,Segment 4
10341,4,0.0003036506854956,-1.1270145407813963,-0.6321641895314916,-1.2751986462038936,-0.1442194844653516,2,False,False,68,2,False,False,False,False,True,0.05,0,Segment 5
5654,2,-0.7533911712107552,-1.230926025563464,-0.9017983277726084,2.7235501496009613,-0.5244444106984903,2,False,True,20,6,False,False,True,False,False,0.05,0,Segment 3
4098,4,-1.3147308884540418,-0.9983622262893124,-0.9302690131769498,1.390633884332676,-1.595987384628245,2,False,True,20,6,False,False,False,False,True,0.06,0,Segment 5
5824,4,-0.8247725631988363,-1.359578340055548,-0.9905598763861436,2.7235501496009613,-1.6651191893979067,4,False,False,7,6,False,False,False,False,True,0.07,0,Segment 5
7000,3,0.7096315852963371,-0.468908470494967,0.3643097996204615,-1.2751986462038936,-1.077498848855783,1,True,False,279,1,False,False,False,True,False,0.05,0,Segment 4
2561,1,0.6162639358312642,1.193675286018117,1.292119194561944,0.0577176190643912,-0.1442194844653516,2,True,False,977,8,False,True,False,False,False,0.01,0,Segment 2
5229,3,0.1391720078888274,-1.0923773791873737,-0.9336185055774604,0.0577176190643912,1.100153001388557,4,False,False,30,7,False,False,False,True,False,0.01,0,Segment 4
4086,4,-1.6079960134105986,0.9611114867439654,-0.9034730739728636,-1.2751986462038936,0.9618893918492338,2,False,True,6,8,False,False,False,False,True,0.01,0,Segment 5
2428,1,-1.1409605799195213,0.3326944121095556,-0.8733276423682668,0.0577176190643912,-0.9046693369316292,2,False,True,3,7,False,True,False,False,False,0.0774957698815566,0,Segment 2
8254,2,-0.823885225453128,0.4366058968916234,-0.9654386833823128,0.0577176190643912,-0.0405217773108592,4,False,True,14,8,False,False,True,False,False,0.13,0,Segment 3
2836,2,-0.3963363216460652,-0.3353079900608799,-0.9721376681833344,0.0577176190643912,0.408834953691941,4,False,True,10,8,False,False,True,False,False,0.01,0,Segment 3
8418,3,-0.6195510612331032,-1.300200348751509,-0.9017983277726084,1.390633884332676,0.3742690513071103,1,True,False,7,7,False,False,False,True,False,0.0,0,Segment 4
1362,3,-0.956443625353646,0.6345325345717525,-0.2519968020735195,-1.2751986462038936,0.8927575870795722,2,True,False,33,7,False,False,False,True,False,0.03,0,Segment 4
7152,1,-1.1934120999991609,0.4761912244276492,-0.9419922365787374,0.0577176190643912,0.5125326608464335,3,False,True,12,7,False,True,False,False,False,0.02,0,Segment 2
10033,2,-0.9931202521762512,-1.0775328813613638,-0.940317490378482,0.0577176190643912,0.1668736369981255,1,False,False,2,6,False,False,True,False,False,0.0,0,Segment 3
9349,4,2.032208495274394,-0.8004355886091833,0.8901801065006518,-1.2751986462038936,1.2038507085430494,2,False,True,693,2,False,False,False,False,True,0.06,0,Segment 5
274,2,-0.8112160143060723,-0.8202282523771961,-0.9470164751795036,1.390633884332676,0.8927575870795722,2,True,False,9,6,False,False,True,False,False,0.01,0,Segment 3
3388,4,0.9630158082374536,-0.5530272915090219,-0.511582463113104,1.390633884332676,-1.1466306536254447,2,False,False,129,7,False,False,False,False,True,0.03,0,Segment 5
922,3,-0.996916085866225,0.3326944121095556,-0.9235700283759284,1.390633884332676,1.0310211966188954,1,False,True,16,8,False,False,False,True,False,0.02,0,Segment 4
8588,3,0.4552614315266559,1.5796322294943688,-0.5199561941143809,1.390633884332676,1.4803779276216955,2,False,True,201,6,False,False,False,True,False,0.0674957698815566,0,Segment 4
