ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Customer_Tenure,Family_Size,Total_Spend,Cluster
5313,1971,Master,-0.64641767631149,1,1,2014-04-18,-1.0083670440861214,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.3942155016495703,1.390633884332676,-0.9302690131769498,3
10634,1951,Master,0.3994577466298964,0,0,2014-04-19,0.2360054417677871,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.3991636675915735,-1.2751986462038936,-0.324010888684501,3
7010,1965,2n Cycle,0.966959531551712,0,0,2014-04-07,-0.2824830940046748,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.3397856762875349,-1.2751986462038936,1.2787212249599007,4
8562,1969,Graduation,0.140798793755959,0,0,2013-05-28,0.7890598799250799,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.2139384295014782,-1.2751986462038936,-0.6087177427279162,3
3158,1973,Graduation,-0.9370700845723504,1,0,2013-01-03,-1.6651191893979067,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.931422491091946,0.0577176190643912,-0.9386427441782268,4
4436,1976,Graduation,-1.5345441666825317,0,0,2013-02-20,-0.766405727392306,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.6939105258757912,-1.2751986462038936,-0.7745176165531992,2
5287,1973,Graduation,-0.8058919878318231,1,0,2014-06-19,0.9618893918492338,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.7010017900537704,0.0577176190643912,-0.8716528961680113,2
2445,1974,PhD,-1.127354734485329,1,0,2013-07-07,1.3075484156975417,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.0160117918213491,0.0577176190643912,-0.8984488353720975,3
6059,1953,PhD,0.6504757355824577,1,2,2013-03-04,1.100153001388557,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,1,4,False,False,False,False,False,True,False,False,0.6345325345717525,2.7235501496009613,1.196658661147387,3
4550,1966,Master,-0.8747592562070643,0,1,2014-06-24,0.0631759298436331,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-1.7257426197637866,0.0577176190643912,-0.8850508657700544,2
4240,1978,Graduation,-1.6742998616315716,1,0,2012-11-03,1.0310211966188954,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.2332606135541428,0.0577176190643912,-0.9068225663733744,1
8911,1967,PhD,0.2470328405338007,0,1,2013-04-08,-1.3194601655495988,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.4613467266016395,0.0577176190643912,0.1717139865910924,3
3706,1978,Graduation,-1.117150350409685,1,0,2013-08-21,0.1668736369981255,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,-0.206655675568796,0.0577176190643912,-0.8465317031641806,3
3628,1987,Basic,-1.7880269827065047,1,0,2013-01-29,1.5149438300065263,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,0.8027701765998622,0.0577176190643912,-0.869978149967756,3
10175,1958,PhD,-0.943330745333736,0,1,2013-08-01,-1.6996850917827375,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-0.1076923567287315,0.0577176190643912,-0.9671134295825682,4
8985,1964,2n Cycle,0.838394151506881,0,1,2012-11-04,0.1668736369981255,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.2283124476121396,0.0577176190643912,1.0241598025210823,4
5204,1971,Graduation,1.1451172322733454,0,0,2013-06-29,-0.9738011417012908,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,1,2,False,False,False,False,False,True,False,False,0.0555971193573749,-1.2751986462038936,1.4428463525849282,4
9220,1971,Graduation,1.991144476264676,0,0,2013-01-17,0.3051372465374487,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,0.8621481679039009,-1.2751986462038936,2.291942676114408,3
9888,1969,Graduation,0.8570775407081812,0,0,2014-06-25,-1.595987384628245,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.7306907857057898,-1.2751986462038936,0.8231902584904365,1
5263,1977,2n Cycle,-0.998394982109072,1,0,2013-01-22,1.7223392443155112,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,0.8374073381938848,0.0577176190643912,-0.9118468049741406,2
1020,1973,Graduation,1.394311249193062,0,0,2014-05-12,0.7199280751554182,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.5129714842576478,-1.2751986462038936,1.2837454635606669,3
9503,1980,Graduation,-1.1455451582723468,0,0,2012-08-29,0.5470985632312643,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.5598395657263555,-1.2751986462038936,-0.4797622853082517,3
10613,1958,PhD,-0.6889112950226267,1,1,2014-02-26,-0.1787853868501824,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.141859038607406,1.390633884332676,-0.9001235815723528,2
67,1972,Master,-0.240855029981419,1,1,2013-09-18,-1.4922896774737526,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,-0.3452043219448863,1.390633884332676,-0.8498811955646914,1
6019,1971,PhD,-0.6991649756396991,1,0,2014-03-30,-1.3885919703192602,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,1,4,False,False,False,True,False,False,False,False,-1.300200348751509,0.0577176190643912,-0.8833761195697991,4
5863,1953,Graduation,-0.1777554569532811,0,1,2013-05-29,1.5840756347761882,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.2089902635594749,0.0577176190643912,0.0930009151790893,4
3717,1959,Graduation,0.4866140318750119,0,1,2014-04-23,0.7199280751554182,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.4189563313595863,0.0577176190643912,0.1750634789916031,0
6730,1954,Graduation,-0.6068818500860474,1,1,2012-11-03,1.4803779276216955,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,2,False,False,False,True,False,False,False,False,1.2332606135541428,1.390633884332676,-0.913521551174396,4
10749,1991,Graduation,-2.1335957381184163,0,0,2012-09-18,0.4434008560767719,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.4608762468862913,-1.2751986462038936,-0.7058530223427284,2
4998,1962,Graduation,1.2211817956971085,0,0,2014-05-23,1.2384166109278802,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,-1.5674013096196833,-1.2751986462038936,0.7260549788756243,3
6287,1986,Graduation,-0.8173780819846014,1,0,2013-07-30,-1.630553287013076,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,1,2,False,False,False,False,False,True,False,False,-0.097796024844725,0.0577176190643912,-0.9436669827789927,4
5985,1965,Master,-0.8942806866126445,0,1,2012-10-13,-1.6996850917827375,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,1.3371720983362108,0.0577176190643912,-0.7996388095570299,2
4754,1966,Master,-0.8737240288370713,0,1,2013-09-25,1.445812025236865,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.3798414835389089,0.0577176190643912,-0.7996388095570299,2
4002,1960,PhD,1.268309289302499,0,1,2013-10-13,-1.595987384628245,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.468908470494967,0.0577176190643912,0.8767821368986087,2
8870,1984,Graduation,-0.7943073005961884,1,0,2012-11-13,0.6507962703857566,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,1,2,False,False,False,False,False,True,False,False,1.1837789541341106,0.0577176190643912,-0.1716089844612611,4
966,1966,Graduation,-0.3342226794464919,0,1,2013-07-05,1.6877733419306804,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.0259081237053556,0.0577176190643912,0.1532917783882831,2
4767,1965,2n Cycle,0.966959531551712,0,0,2014-04-07,-0.2824830940046748,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.3397856762875349,-1.2751986462038936,1.2787212249599007,1
9725,1966,PhD,-1.1113826550625816,1,1,2014-06-05,-1.1466306536254447,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.6317274668657251,1.390633884332676,-0.983860891585122,2
4475,1949,PhD,0.876944046903759,0,0,2013-02-16,1.1347189037733878,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.7137031896438041,-1.2751986462038936,3.0824228826349485,2
5740,1970,2n Cycle,-1.2496594537687746,1,1,2013-02-14,-1.6651191893979067,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,1,1,False,False,True,False,False,False,False,False,0.7235995215278106,1.390633884332676,-0.9101720587738852,3
5731,1983,Master,-1.1934120999991609,1,0,2013-04-05,0.5125326608464335,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,0.4761912244276492,0.0577176190643912,-0.9419922365787374,2
7290,1985,Graduation,0.9507902659632518,0,0,2012-10-05,0.6507962703857566,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.3767574258722364,-1.2751986462038936,0.6171964758590244,3
3846,1974,Graduation,-0.4314354591429669,0,1,2012-08-29,1.6877733419306804,192,5,53,0,5,15,4,6,1,4,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.5598395657263555,0.0577176190643912,-0.5517763719192331,2
8104,1951,PhD,0.0987488439176765,0,0,2013-08-09,-0.593576215468152,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.1472776842647573,-1.2751986462038936,-0.5383784023171901,3
4507,1952,Graduation,1.0312422215741277,0,0,2012-11-27,1.3075484156975417,631,28,491,30,14,56,1,6,7,8,3,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.1145046309460656,-1.2751986462038936,1.0894749043310423,2
11013,1987,Graduation,0.8033443105514075,0,0,2013-03-31,1.2038507085430494,336,28,282,184,54,54,1,2,8,6,1,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.5009320541376654,-1.2751986462038936,0.5669540898513629,3
4491,1949,Master,0.5686927733530195,1,1,2012-10-01,-1.595987384628245,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.3965500896402494,1.390633884332676,0.9688931779126548,3
3759,1958,Graduation,0.6845889422507948,0,2,2013-07-25,-0.5244444106984903,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.0730551951347089,1.390633884332676,0.930374015306781,3
1162,1987,PhD,-0.4588936327184926,0,0,2013-01-10,-0.9046693369316292,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,0.8967853294979234,-1.2751986462038936,0.0896514227785786,3
2055,1973,PhD,-0.7615743970878418,1,1,2014-05-19,-0.420746703543998,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-1.5476086458516705,1.390633884332676,-0.9218952821756728,3
10766,1964,PhD,0.7008568009221116,0,1,2014-04-11,-0.93923523931646,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.359578340055548,0.0577176190643912,-0.1565362686589627,4
4415,1961,Graduation,-1.6982086842242643,1,1,2012-09-12,-1.0429329464709522,10,4,4,3,3,14,3,1,1,3,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.490565242538311,1.390633884332676,-0.940317490378482,2
3005,1992,Graduation,1.588293139713158,0,0,2014-05-01,-1.4577237750889218,530,117,678,134,44,147,1,4,10,8,1,1,0,0,1,0,0,1,2,False,False,False,False,True,False,False,False,-1.4585416588956124,-1.2751986462038936,1.7593733844331958,3
2223,1965,2n Cycle,0.6343064699939973,0,1,2012-08-03,0.0977418322284639,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,1.6884918802184397,0.0577176190643912,2.054128715678144,2
4817,1956,Graduation,-1.429838312688965,0,0,2012-08-04,1.445812025236865,3,2,7,0,4,2,1,1,0,2,8,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,1.6835437142764365,-1.2751986462038936,-0.9738124143835898,3
2875,1978,Graduation,0.774653723440176,0,0,2014-03-04,1.5149438300065263,444,44,382,11,8,17,1,3,7,13,2,0,0,0,0,0,1,0,2,False,False,False,True,False,False,False,False,-1.171548034259425,-1.2751986462038936,0.5133622114431906,2
10536,1971,PhD,-0.9078865320468368,1,0,2014-05-25,0.9964552942340646,26,0,15,2,1,2,2,3,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.57729764150369,0.0577176190643912,-0.926919520776439,2
11112,1966,Graduation,0.956557961310355,0,1,2012-12-03,-0.9046693369316292,736,114,279,82,76,190,6,5,6,8,3,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.084815635294046,0.0577176190643912,1.4696422917890144,2
3807,1955,Graduation,0.4247468723825798,0,1,2012-11-30,1.1692848061582186,473,21,176,19,21,56,3,9,2,9,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,1.0996601331200555,0.0577176190643912,0.2788977434074369,4
9197,1953,Graduation,-0.5711911540920068,0,1,2014-02-24,1.4803779276216955,32,0,5,2,0,8,2,2,0,3,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.1319627067233995,0.0577176190643912,-0.9252447745761836,0
10832,1958,Graduation,-0.2316365767343395,0,0,2013-07-18,-1.5614214822434145,288,10,30,4,10,125,1,6,1,6,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.0384180335406863,-1.2751986462038936,-0.2218513704689226,4
6421,1961,Graduation,1.825853172855812,0,0,2013-07-03,-0.593576215468152,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,2,False,False,False,False,False,True,False,False,0.035804455589362,-1.2751986462038936,2.5398051137522044,2
4207,1981,PhD,1.76788044013621,0,0,2013-05-01,-0.766405727392306,1001,44,107,58,44,44,1,6,7,11,2,1,0,1,0,0,0,0,4,False,False,False,True,False,False,False,False,0.3475389099355653,-1.2751986462038936,1.1698627219433009,3
577,1976,2n Cycle,-1.2029263324948098,1,1,2013-08-20,-1.3540260679344294,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.2017075096267928,1.390633884332676,-0.9671134295825682,0
10855,1968,Master,-0.0638311497126351,1,0,2014-01-22,-1.3885919703192602,234,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,-0.9686732306372928,0.0577176190643912,-0.3407583506870549,1
3081,1978,PhD,-0.5075000225667301,1,0,2013-04-22,0.5470985632312643,7,2,6,2,0,3,1,1,0,2,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.3920724034135944,0.0577176190643912,-0.970462921983079,1
3535,1965,Graduation,0.7387165447389944,0,0,2014-03-17,0.6507962703857566,251,108,334,65,92,117,1,4,3,5,2,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.2358741915054672,-1.2751986462038936,0.615521729658769,2
247,1971,Graduation,-0.7194258541667028,1,0,2012-11-17,-1.1466306536254447,172,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.1639862903660978,0.0577176190643912,-0.4060734524970148,3
8707,1956,Graduation,1.387557623017394,0,0,2012-08-22,-1.284894263164768,565,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.5944767273203784,-1.2751986462038936,1.3423615805696054,3
9523,1982,Graduation,-0.5338736722308347,1,0,2013-08-17,1.5840756347761882,5,0,8,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.1868630118007831,0.0577176190643912,-0.9788366529843558,4
6072,1970,Master,1.184899541205929,0,0,2013-02-02,-1.1466306536254447,918,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,0,1,3,False,False,False,False,True,False,False,False,0.7829775128318492,-1.2751986462038936,2.4912374739447984,1
6295,1977,Graduation,0.1441509585730788,0,1,2013-02-04,-0.1096535820805208,652,8,158,21,0,142,4,11,6,5,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.7730811809478428,0.0577176190643912,0.6389681764623444,4
10914,1970,Graduation,-1.3381960421738806,1,1,2013-10-12,-1.595987384628245,4,1,7,2,1,2,2,1,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.4639603045529638,1.390633884332676,-0.9754871605838452,3
1509,1958,PhD,1.6342375163242708,0,0,2013-01-04,1.0655870990037262,152,27,103,106,54,81,0,9,9,4,5,0,1,1,1,1,0,1,4,False,False,False,False,False,True,False,False,0.9264743251499428,-1.2751986462038936,-0.1280655832546212,3
5577,1983,Graduation,-0.3713429751419512,1,0,2014-05-03,0.9618893918492338,8,0,9,2,1,3,1,1,0,2,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.4684379907796188,0.0577176190643912,-0.9654386833823128,1
7348,1958,PhD,1.004769978827167,0,0,2014-03-17,-1.6996850917827375,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,-1.2358741915054672,-1.2751986462038936,0.9923396247162302,3
1127,1973,PhD,1.7024639296609452,0,0,2014-05-29,0.4434008560767719,938,19,843,25,95,38,1,6,6,7,2,0,0,1,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5970903052717027,-1.2751986462038936,2.2751952141118537,0
1833,1974,PhD,-0.5974169141318267,1,0,2014-04-26,1.445812025236865,68,8,18,19,8,12,2,2,1,4,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-1.433800829185596,0.0577176190643912,-0.7812166013542207,3
4944,1959,Graduation,0.9887978994044192,0,0,2013-08-23,-0.8701034345467984,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.2165520074528025,-1.2751986462038936,0.2973199516102461,4
9080,1972,PhD,-0.6275863974859052,1,1,2013-06-22,-1.630553287013076,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,0.0902342809513975,1.390633884332676,-0.8817013733695437,2
6466,1965,PhD,0.2921884724820619,1,1,2014-03-12,-0.93923523931646,105,0,9,2,1,4,3,2,1,4,3,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.211133361795451,1.390633884332676,-0.8013135557572852,0
9964,1979,Graduation,0.5184103010962221,0,1,2013-08-07,0.2360054417677871,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.1373813523807509,0.0577176190643912,-0.2938654570799041,4
4790,1958,Graduation,1.404663522892991,0,1,2014-06-02,0.1668736369981255,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-1.6168829690397155,0.0577176190643912,0.449721855833486,0
10245,1986,2n Cycle,1.459234794254045,0,0,2012-10-31,0.754493977540249,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,0,1,False,False,False,False,True,False,False,False,1.248105111380153,-1.2751986462038936,0.2621502814048831,3
1109,1982,Master,-1.1692567946993269,1,0,2013-04-23,-0.3861808011591672,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.3871242374715911,0.0577176190643912,-0.983860891585122,3
6001,1979,Graduation,0.2694627668836466,0,1,2013-01-02,0.4434008560767719,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.9363706570339492,0.0577176190643912,0.5652793436511074,3
5538,1975,Graduation,1.603131398683056,0,0,2013-10-08,0.9964552942340646,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,2,False,False,True,False,False,False,False,False,-0.4441676407849509,-1.2751986462038936,2.114419578887337,2
10552,1979,2n Cycle,0.1430171381202295,0,1,2013-05-20,-1.077498848855783,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,0.253523757037504,0.0577176190643912,-0.389325990494461,0
1545,1986,Graduation,-0.6310371553858815,1,0,2013-08-02,1.5840756347761882,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.1126405226707347,0.0577176190643912,-0.2620452792750519,4
7409,1970,Graduation,0.0925867762391474,1,0,2013-10-26,0.5816644656160951,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.533234627741009,0.0577176190643912,-0.5568006105199993,2
4444,1972,Graduation,-1.0493183094044365,1,0,2014-03-24,-0.7318398250074751,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.2705113530994898,0.0577176190643912,-0.9017983277726084,1
146,1960,PhD,1.2194071202056922,0,0,2013-11-15,0.9964552942340646,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,0,4,False,False,False,False,True,False,False,False,-0.6321979465810735,-1.2751986462038936,1.2117313769496854,4
6271,1952,PhD,-0.0216333102500679,0,1,2014-06-19,-1.2503283607799371,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.7010017900537704,0.0577176190643912,-0.8984488353720975,2
10065,1970,2n Cycle,-1.7743718407308842,0,0,2013-08-03,-0.766405727392306,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-0.1175886886127379,-1.2751986462038936,-0.8967740891718421,3
4741,1974,2n Cycle,0.6977511188121329,1,0,2014-01-30,-1.112064751240614,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.0082585581733188,0.0577176190643912,-0.0627504814446612,2
246,1965,Graduation,0.7478857014446456,1,1,2014-05-31,0.754493977540249,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.606986637155709,1.390633884332676,-0.4814370315085071,1
375,1954,Graduation,1.2552950023654457,0,0,2013-02-25,1.0310211966188954,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.669169696165775,-1.2751986462038936,0.9320487615070364,4
1524,1983,2n Cycle,1.498080468899492,0,0,2013-03-01,-1.6651191893979067,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,1,1,False,False,False,False,True,False,False,False,0.6493770323977621,-1.2751986462038936,0.8449619590937565,1
10022,1973,PhD,0.1556370527258571,1,1,2014-02-09,0.9964552942340646,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-1.057740217593351,1.390633884332676,-0.9771619067841004,4
11010,1984,PhD,-1.72734294020835,1,0,2013-08-30,0.8927575870795722,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-0.2511891690468251,0.0577176190643912,-0.9302690131769498,3
4356,1971,Graduation,1.0110799361299805,0,1,2013-08-28,0.7199280751554182,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.2412928371628186,0.0577176190643912,1.6320926732137866,3
3885,1983,PhD,-0.8745127734999231,1,0,2013-10-16,-1.3540260679344294,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,4,False,False,False,True,False,False,False,False,-0.4837529683209767,0.0577176190643912,-0.8984488353720975,3
1175,1983,Master,-0.7417571874336922,0,0,2013-09-20,-0.8701034345467984,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,3,False,False,False,True,False,False,False,False,-0.3551006538288928,-1.2751986462038936,-0.2905159646793934,4
880,1966,Basic,-1.4135704540176486,0,0,2013-01-16,-0.07508767969569,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,0.8670963338459041,-1.2751986462038936,-0.8431822107636698,3
2320,1978,2n Cycle,-0.2111785120416229,0,1,2013-09-12,1.6877733419306804,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-0.315515326292867,0.0577176190643912,0.0595059911739817,1
850,1968,Graduation,0.9493113697204048,0,1,2013-10-06,-1.5614214822434145,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.4342713089009444,0.0577176190643912,0.2638250276051385,4
4713,1979,PhD,-0.9713311808649724,1,0,2012-11-22,-1.1811965560102755,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.1392454606560816,0.0577176190643912,-0.7946145709562638,4
675,1973,Master,0.035747863972395,1,1,2013-05-17,0.6162303680009259,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,3,False,False,True,False,False,False,False,False,0.2683682548635137,1.390633884332676,-0.4479421075033994,3
5025,1979,Graduation,-0.1371844033578455,1,0,2013-12-24,-0.593576215468152,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.8251764183191994,0.0577176190643912,-0.7778671089537099,4
2308,1954,Graduation,-0.2255238055972386,0,1,2012-11-18,-0.3170489963895056,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.1590381244240946,0.0577176190643912,-0.4512915999039101,3
